timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T01:05:25.9299623Z,order-service-rest,147.82,2231235510
2026-08-23T01:05:25.9299623Z,product-service,139.18,3199750636
2026-08-23T01:05:28.5829527Z,order-service-rest,133.81,2230161768
2026-08-23T01:05:28.5829527Z,product-service,137.35,3198676894
2026-08-23T01:05:31.7489979Z,order-service-rest,177.61,2230161768
2026-08-23T01:05:31.7489979Z,product-service,163.43,3198676894
2026-08-23T01:05:34.9130448Z,order-service-rest,150.04,2230161768
2026-08-23T01:05:34.9130448Z,product-service,134.89,3199750636
2026-08-23T01:05:38.1131180Z,order-service-rest,148.06,2231235510
2026-08-23T01:05:38.1131180Z,product-service,143.99,3199750636
2026-08-23T01:05:41.2896080Z,order-service-rest,181.62,2231235510
2026-08-23T01:05:41.2896080Z,product-service,157.37,3199750636
2026-08-23T01:05:44.4691097Z,order-service-rest,129.36,2231235510
2026-08-23T01:05:44.4691097Z,product-service,127.99,3198676894
2026-08-23T01:05:47.6545520Z,order-service-rest,176.35,2231235510
2026-08-23T01:05:47.6545520Z,product-service,165.72,3199750636
2026-08-23T01:05:50.7712718Z,order-service-rest,169.27,2230161768
2026-08-23T01:05:50.7712718Z,product-service,172.11,3198676894
2026-08-23T01:05:53.9356449Z,order-service-rest,147.45,2231235510
2026-08-23T01:05:53.9356449Z,product-service,86.53,3198676894
