timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T00:29:45.5101860Z,order-service-rest,184.96,2355789562
2026-08-23T00:29:45.5101860Z,product-service,159.68,3316788494
2026-08-23T00:29:47.9478405Z,order-service-rest,154.6,2355789562
2026-08-23T00:29:47.9478405Z,product-service,124.96,3316788494
2026-08-23T00:29:50.1698352Z,order-service-rest,164.41,2355789562
2026-08-23T00:29:50.1698352Z,product-service,138.24,3316788494
2026-08-23T00:29:53.3671176Z,order-service-rest,186.72,2355789562
2026-08-23T00:29:53.3671176Z,product-service,150.5,3316788494
2026-08-23T00:29:56.6748341Z,order-service-rest,164.17,2355789562
2026-08-23T00:29:56.6748341Z,product-service,114.94,3316788494
2026-08-23T00:29:59.9081518Z,order-service-rest,138.09,2355789562
2026-08-23T00:29:59.9081518Z,product-service,137.16,3316788494
2026-08-23T00:30:03.1267537Z,order-service-rest,171.83,2355789562
2026-08-23T00:30:03.1267537Z,product-service,130.81,3316788494
2026-08-23T00:30:06.3838389Z,order-service-rest,180.94,2355789562
2026-08-23T00:30:06.3838389Z,product-service,135.98,3316788494
2026-08-23T00:30:09.5364231Z,order-service-rest,158.91,2355789562
2026-08-23T00:30:09.5364231Z,product-service,126.21,3316788494
2026-08-23T00:30:12.7525319Z,order-service-rest,171.36,2355789562
2026-08-23T00:30:12.7525319Z,product-service,137.2,3316788494
2026-08-23T00:30:16.0146942Z,order-service-rest,170.69,2355789562
2026-08-23T00:30:16.0146942Z,product-service,132.23,3316788494
2026-08-23T00:30:19.0887366Z,order-service-rest,166.31,2356863304
2026-08-23T00:30:19.0887366Z,product-service,118.7,3316788494
2026-08-23T00:30:22.2918331Z,order-service-rest,177.72,2355789562
2026-08-23T00:30:22.2918331Z,product-service,155.26,3316788494
2026-08-23T00:30:25.5205308Z,order-service-rest,178.27,2355789562
2026-08-23T00:30:25.5205308Z,product-service,153.79,3316788494
2026-08-23T00:30:28.6641870Z,order-service-rest,156.17,2355789562
2026-08-23T00:30:28.6641870Z,product-service,107.79,3316788494
2026-08-23T00:30:31.8508196Z,order-service-rest,98.13,2354715820
2026-08-23T00:30:31.8508196Z,product-service,150.54,3316788494
