timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T01:26:33.4458583Z,order-service-rest,55.97,3358664425
2026-08-23T01:26:33.4458583Z,product-service,19.65,3059090457
2026-08-23T01:26:36.6691823Z,order-service-rest,56.83,3358664425
2026-08-23T01:26:36.6691823Z,product-service,19.6,3058016715
2026-08-23T01:26:39.8247560Z,order-service-rest,58.18,3358664425
2026-08-23T01:26:39.8247560Z,product-service,23.37,3058016715
2026-08-23T01:26:42.9222636Z,order-service-rest,52.55,3358664425
2026-08-23T01:26:42.9222636Z,product-service,21.79,3058016715
2026-08-23T01:26:46.0775895Z,order-service-rest,51.26,3358664425
2026-08-23T01:26:46.0775895Z,product-service,18.59,3058016715
2026-08-23T01:26:49.2231501Z,order-service-rest,54.79,3358664425
2026-08-23T01:26:49.2231501Z,product-service,18.49,3058016715
2026-08-23T01:26:52.3615750Z,order-service-rest,55.5,3358664425
2026-08-23T01:26:52.3615750Z,product-service,20.5,3056942973
2026-08-23T01:26:55.5133755Z,order-service-rest,59.95,3358664425
2026-08-23T01:26:55.5133755Z,product-service,19.33,3056942973
2026-08-23T01:26:58.6692935Z,order-service-rest,57.71,3359738167
2026-08-23T01:26:58.6692935Z,product-service,20.07,3056942973
2026-08-23T01:27:01.7903169Z,order-service-rest,55.4,3358664425
2026-08-23T01:27:01.7903169Z,product-service,20.97,3056942973
2026-08-23T01:27:04.9556619Z,order-service-rest,58.52,3358664425
2026-08-23T01:27:04.9556619Z,product-service,20.13,3056942973
2026-08-23T01:27:07.1071651Z,order-service-rest,92.16,3358664425
2026-08-23T01:27:07.1071651Z,product-service,18.94,3056942973
2026-08-23T01:27:10.2919851Z,order-service-rest,55.04,3364033135
2026-08-23T01:27:10.2919851Z,product-service,18.74,3056942973
2026-08-23T01:27:13.3653119Z,order-service-rest,54.41,3364033135
2026-08-23T01:27:13.3653119Z,product-service,20.11,3056942973
2026-08-23T01:27:16.5217429Z,order-service-rest,53.74,3362959393
2026-08-23T01:27:16.5217429Z,product-service,20.82,3056942973
2026-08-23T01:27:19.6764310Z,order-service-rest,49.65,3362959393
2026-08-23T01:27:19.6764310Z,product-service,20.4,3056942973
2026-08-23T01:27:22.7895597Z,order-service-rest,47.28,3364033135
2026-08-23T01:27:22.7895597Z,product-service,18.88,3056942973
2026-08-23T01:27:25.9510369Z,order-service-rest,55.02,3362959393
2026-08-23T01:27:25.9510369Z,product-service,21.2,3056942973
2026-08-23T01:27:29.0905261Z,order-service-rest,50.63,3364033135
2026-08-23T01:27:29.0905261Z,product-service,20.61,3056942973
2026-08-23T01:27:32.2105547Z,order-service-rest,56.33,3364033135
2026-08-23T01:27:32.2105547Z,product-service,20.05,3056942973
2026-08-23T01:27:35.3934309Z,order-service-rest,54.07,3362959393
2026-08-23T01:27:35.3934309Z,product-service,18.56,3056942973
2026-08-23T01:27:38.5490963Z,order-service-rest,53.45,3362959393
2026-08-23T01:27:38.5490963Z,product-service,19.86,3056942973
2026-08-23T01:27:41.6947025Z,order-service-rest,53.38,3364033135
2026-08-23T01:27:41.6947025Z,product-service,19.72,3056942973
2026-08-23T01:27:43.8284341Z,order-service-rest,55.44,3362959393
2026-08-23T01:27:43.8284341Z,product-service,22.61,3056942973
2026-08-23T01:27:45.9605709Z,order-service-rest,56.48,3364033135
2026-08-23T01:27:45.9605709Z,product-service,19.03,3056942973
2026-08-23T01:27:49.1108414Z,order-service-rest,56.5,3362959393
2026-08-23T01:27:49.1108414Z,product-service,18.94,3056942973
2026-08-23T01:27:52.1882125Z,order-service-rest,54.46,3362959393
2026-08-23T01:27:52.1882125Z,product-service,18.49,3056942973
2026-08-23T01:27:55.3581173Z,order-service-rest,55.51,3364033135
2026-08-23T01:27:55.3581173Z,product-service,20.89,3056942973
2026-08-23T01:27:58.5103140Z,order-service-rest,58.08,3362959393
2026-08-23T01:27:58.5103140Z,product-service,20.82,3056942973
2026-08-23T01:28:01.6402422Z,order-service-rest,53.04,3364033135
2026-08-23T01:28:01.6402422Z,product-service,17.91,3056942973
2026-08-23T01:28:04.8071251Z,order-service-rest,42.32,3362959393
2026-08-23T01:28:04.8071251Z,product-service,19.77,3056942973
