timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T01:12:05.4555519Z,order-service-rest,36.98,2241972929
2026-08-23T01:12:05.4555519Z,product-service,27.68,3199750636
2026-08-23T01:12:08.6678570Z,order-service-rest,36.21,2240899187
2026-08-23T01:12:08.6678570Z,product-service,26.71,3199750636
2026-08-23T01:12:11.8015172Z,order-service-rest,36.34,2241972929
2026-08-23T01:12:11.8015172Z,product-service,28.15,3200824377
2026-08-23T01:12:14.9235725Z,order-service-rest,36.32,2241972929
2026-08-23T01:12:14.9235725Z,product-service,27.29,3199750636
2026-08-23T01:12:17.0535002Z,order-service-rest,36.29,2240899187
2026-08-23T01:12:17.0535002Z,product-service,28.56,3199750636
2026-08-23T01:12:20.1222817Z,order-service-rest,36.86,2240899187
2026-08-23T01:12:20.1222817Z,product-service,27.87,3199750636
2026-08-23T01:12:23.2551850Z,order-service-rest,36.35,2241972929
2026-08-23T01:12:23.2551850Z,product-service,28.04,3199750636
2026-08-23T01:12:26.4064800Z,order-service-rest,36.9,2241972929
2026-08-23T01:12:26.4064800Z,product-service,28.36,3200824377
2026-08-23T01:12:29.4462845Z,order-service-rest,36.33,2241972929
2026-08-23T01:12:29.4462845Z,product-service,28.53,3200824377
2026-08-23T01:12:32.5699105Z,order-service-rest,36.7,2240899187
2026-08-23T01:12:32.5699105Z,product-service,26.94,3199750636
2026-08-23T01:12:35.7055098Z,order-service-rest,36.61,2240899187
2026-08-23T01:12:35.7055098Z,product-service,28.16,3200824377
2026-08-23T01:12:38.8287084Z,order-service-rest,36.81,2240899187
2026-08-23T01:12:38.8287084Z,product-service,27.09,3200824377
2026-08-23T01:12:41.9648209Z,order-service-rest,36.45,2241972929
2026-08-23T01:12:41.9648209Z,product-service,28.02,3200824377
2026-08-23T01:12:45.0827491Z,order-service-rest,36.6,2240899187
2026-08-23T01:12:45.0827491Z,product-service,27.57,3199750636
2026-08-23T01:12:48.2681511Z,order-service-rest,37.4,2240899187
2026-08-23T01:12:48.2681511Z,product-service,27.7,3200824377
2026-08-23T01:12:50.4040247Z,order-service-rest,35.61,2241972929
2026-08-23T01:12:50.4040247Z,product-service,27.78,3200824377
2026-08-23T01:12:53.5329062Z,order-service-rest,36.44,2241972929
2026-08-23T01:12:53.5329062Z,product-service,26.87,3199750636
2026-08-23T01:12:56.6812043Z,order-service-rest,35.67,2240899187
2026-08-23T01:12:56.6812043Z,product-service,28.87,3199750636
2026-08-23T01:12:59.7360231Z,order-service-rest,36.41,2240899187
2026-08-23T01:12:59.7360231Z,product-service,28.48,3200824377
2026-08-23T01:13:02.8745840Z,order-service-rest,35.53,2241972929
2026-08-23T01:13:02.8745840Z,product-service,28.63,3200824377
2026-08-23T01:13:05.9980833Z,order-service-rest,37.46,2240899187
2026-08-23T01:13:05.9980833Z,product-service,28.23,3199750636
2026-08-23T01:13:09.0679037Z,order-service-rest,36.02,2241972929
2026-08-23T01:13:09.0679037Z,product-service,28.53,3199750636
2026-08-23T01:13:12.2021059Z,order-service-rest,36.45,2240899187
2026-08-23T01:13:12.2021059Z,product-service,27.93,3200824377
2026-08-23T01:13:15.3222577Z,order-service-rest,35.33,2240899187
2026-08-23T01:13:15.3222577Z,product-service,25.83,3199750636
2026-08-23T01:13:17.4702890Z,order-service-rest,35.78,2241972929
2026-08-23T01:13:17.4702890Z,product-service,27.45,3200824377
2026-08-23T01:13:20.5456076Z,order-service-rest,36.04,2241972929
2026-08-23T01:13:20.5456076Z,product-service,27.98,3199750636
2026-08-23T01:13:23.6799138Z,order-service-rest,37,2240899187
2026-08-23T01:13:23.6799138Z,product-service,28.35,3200824377
2026-08-23T01:13:25.8242512Z,order-service-rest,36.71,2241972929
2026-08-23T01:13:25.8242512Z,product-service,28.88,3200824377
2026-08-23T01:13:28.9000284Z,order-service-rest,37.73,2240899187
2026-08-23T01:13:28.9000284Z,product-service,27.63,3199750636
2026-08-23T01:13:32.0395276Z,order-service-rest,36.22,2240899187
2026-08-23T01:13:32.0395276Z,product-service,27.92,3200824377
2026-08-23T01:13:34.1578586Z,order-service-rest,36.56,2240899187
2026-08-23T01:13:34.1578586Z,product-service,28.43,3200824377
2026-08-23T01:13:36.2788333Z,order-service-rest,36.62,2240899187
2026-08-23T01:13:36.2788333Z,product-service,27.43,3200824377
2026-08-23T01:13:39.3636223Z,order-service-rest,36.88,2241972929
2026-08-23T01:13:39.3636223Z,product-service,27.79,3200824377
