timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T00:43:24.3574959Z,order-service-rest,59.19,1579474223
2026-08-23T00:43:24.3574959Z,product-service,27.15,3318935978
2026-08-23T00:43:27.6535276Z,order-service-rest,93.98,1578400481
2026-08-23T00:43:27.6535276Z,product-service,25.13,3318935978
2026-08-23T00:43:30.8388182Z,order-service-rest,90.85,1578400481
2026-08-23T00:43:30.8388182Z,product-service,28.27,3318935978
2026-08-23T00:43:33.0264545Z,order-service-rest,68.91,1578400481
2026-08-23T00:43:33.0264545Z,product-service,23.5,3318935978
2026-08-23T00:43:36.2423753Z,order-service-rest,93.14,1578400481
2026-08-23T00:43:36.2423753Z,product-service,25.64,3318935978
2026-08-23T00:43:39.3169133Z,order-service-rest,92.14,1579474223
2026-08-23T00:43:39.3169133Z,product-service,26.35,3318935978
2026-08-23T00:43:42.5075632Z,order-service-rest,53.63,1578400481
2026-08-23T00:43:42.5075632Z,product-service,24.45,3318935978
2026-08-23T00:43:45.7039814Z,order-service-rest,89.35,1578400481
2026-08-23T00:43:45.7039814Z,product-service,26.52,3318935978
2026-08-23T00:43:48.8062893Z,order-service-rest,94.32,1578400481
2026-08-23T00:43:48.8062893Z,product-service,28.01,3318935978
2026-08-23T00:43:51.9747920Z,order-service-rest,93.59,1578400481
2026-08-23T00:43:51.9747920Z,product-service,26.23,3318935978
2026-08-23T00:43:55.1564289Z,order-service-rest,91.66,1578400481
2026-08-23T00:43:55.1564289Z,product-service,27.24,3318935978
2026-08-23T00:43:58.2907909Z,order-service-rest,87.81,1578400481
2026-08-23T00:43:58.2907909Z,product-service,27.23,3318935978
2026-08-23T00:44:01.4889191Z,order-service-rest,93.87,1578400481
2026-08-23T00:44:01.4889191Z,product-service,26.45,3320009720
2026-08-23T00:44:04.6817366Z,order-service-rest,84.25,1578400481
2026-08-23T00:44:04.6817366Z,product-service,27,3318935978
2026-08-23T00:44:07.8239320Z,order-service-rest,96.51,1578400481
2026-08-23T00:44:07.8239320Z,product-service,24.06,3318935978
2026-08-23T00:44:11.0187177Z,order-service-rest,94.58,1578400481
2026-08-23T00:44:11.0187177Z,product-service,27.09,3318935978
2026-08-23T00:44:13.1794726Z,order-service-rest,65.3,1578400481
2026-08-23T00:44:13.1794726Z,product-service,27.16,3318935978
2026-08-23T00:44:16.3753874Z,order-service-rest,97.62,1578400481
2026-08-23T00:44:16.3753874Z,product-service,26.85,3318935978
2026-08-23T00:44:19.4647537Z,order-service-rest,89.85,1578400481
2026-08-23T00:44:19.4647537Z,product-service,29.88,3318935978
2026-08-23T00:44:22.6143745Z,order-service-rest,94.59,1578400481
2026-08-23T00:44:22.6143745Z,product-service,25.98,3318935978
2026-08-23T00:44:25.8206737Z,order-service-rest,62.45,1578400481
2026-08-23T00:44:25.8206737Z,product-service,27.23,3318935978
2026-08-23T00:44:28.9495707Z,order-service-rest,88.03,1579474223
2026-08-23T00:44:28.9495707Z,product-service,31.55,3318935978
2026-08-23T00:44:32.1289145Z,order-service-rest,64,1578400481
2026-08-23T00:44:32.1289145Z,product-service,25.87,3318935978
2026-08-23T00:44:35.3223007Z,order-service-rest,91.82,1579474223
2026-08-23T00:44:35.3223007Z,product-service,28.39,3320009720
2026-08-23T00:44:38.4459423Z,order-service-rest,87.99,1579474223
2026-08-23T00:44:38.4459423Z,product-service,29.55,3318935978
2026-08-23T00:44:40.6042636Z,order-service-rest,83.1,1578400481
2026-08-23T00:44:40.6042636Z,product-service,27.61,3320009720
2026-08-23T00:44:43.7906553Z,order-service-rest,80.96,1579474223
2026-08-23T00:44:43.7906553Z,product-service,26.77,3318935978
2026-08-23T00:44:47.0162864Z,order-service-rest,92.42,1579474223
2026-08-23T00:44:47.0162864Z,product-service,27.21,3318935978
2026-08-23T00:44:49.1716599Z,order-service-rest,57.46,1578400481
2026-08-23T00:44:49.1716599Z,product-service,25.15,3318935978
2026-08-23T00:44:52.3522165Z,order-service-rest,89.79,1578400481
2026-08-23T00:44:52.3522165Z,product-service,27.29,3320009720
2026-08-23T00:44:55.5323208Z,order-service-rest,63.47,1578400481
2026-08-23T00:44:55.5323208Z,product-service,24.15,3318935978
2026-08-23T00:44:58.6361850Z,order-service-rest,81.88,1578400481
2026-08-23T00:44:58.6361850Z,product-service,27.65,3318935978
2026-08-23T00:45:01.8177267Z,order-service-rest,89.37,1578400481
2026-08-23T00:45:01.8177267Z,product-service,27.82,3320009720
2026-08-23T00:45:04.9812264Z,order-service-rest,57.98,1579474223
2026-08-23T00:45:04.9812264Z,product-service,27.31,3318935978
2026-08-23T00:45:08.1104573Z,order-service-rest,86.57,1579474223
2026-08-23T00:45:08.1104573Z,product-service,28.37,3318935978
2026-08-23T00:45:11.2902622Z,order-service-rest,74.96,1579474223
2026-08-23T00:45:11.2902622Z,product-service,28.46,3318935978
2026-08-23T00:45:14.4313832Z,order-service-rest,83.75,1578400481
2026-08-23T00:45:14.4313832Z,product-service,26.21,3318935978
2026-08-23T00:45:17.6700155Z,order-service-rest,60.07,1579474223
2026-08-23T00:45:17.6700155Z,product-service,30.44,3318935978
2026-08-23T00:45:20.8207467Z,order-service-rest,92.03,1578400481
2026-08-23T00:45:20.8207467Z,product-service,27.12,3318935978
2026-08-23T00:45:23.9712305Z,order-service-rest,65.02,1578400481
2026-08-23T00:45:23.9712305Z,product-service,27.91,3320009720
2026-08-23T00:45:27.1691010Z,order-service-rest,57.19,1578400481
2026-08-23T00:45:27.1691010Z,product-service,30.69,3318935978
2026-08-23T00:45:30.3190352Z,order-service-rest,88.52,1579474223
2026-08-23T00:45:30.3190352Z,product-service,31.04,3318935978
2026-08-23T00:45:33.4753738Z,order-service-rest,23.73,1578400481
2026-08-23T00:45:33.4753738Z,product-service,9.42,3318935978
