timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T00:18:03.0390945Z,order-service-rest,147.49,2351494595
2026-08-23T00:18:03.0390945Z,product-service,191.42,3295313658
2026-08-23T00:18:06.3740379Z,order-service-rest,173.06,2351494595
2026-08-23T00:18:06.3740379Z,product-service,188.08,3295313658
2026-08-23T00:18:09.5333404Z,order-service-rest,138.63,2352568336
2026-08-23T00:18:09.5333404Z,product-service,160.88,3295313658
2026-08-23T00:18:12.6975113Z,order-service-rest,161.65,2351494595
2026-08-23T00:18:12.6975113Z,product-service,172.16,3295313658
2026-08-23T00:18:15.9082772Z,order-service-rest,169.57,2351494595
2026-08-23T00:18:15.9082772Z,product-service,192.66,3295313658
2026-08-23T00:18:18.0814598Z,order-service-rest,126.33,2351494595
2026-08-23T00:18:18.0814598Z,product-service,160.32,3296387400
2026-08-23T00:18:21.2575525Z,order-service-rest,161.85,2351494595
2026-08-23T00:18:21.2575525Z,product-service,196.48,3295313658
2026-08-23T00:18:24.4201433Z,order-service-rest,165.46,2352568336
2026-08-23T00:18:24.4201433Z,product-service,193.12,3295313658
2026-08-23T00:18:27.5227691Z,order-service-rest,136.78,2351494595
2026-08-23T00:18:27.5227691Z,product-service,147.39,3295313658
2026-08-23T00:18:30.6906589Z,order-service-rest,172.54,2351494595
2026-08-23T00:18:30.6906589Z,product-service,200.29,3295313658
2026-08-23T00:18:33.8546950Z,order-service-rest,0.53,2351494595
2026-08-23T00:18:33.8546950Z,product-service,0.26,3295313658
