timestamp_utc,container,cpu_percent,memory_bytes
2026-08-22T23:45:00.6391534Z,order-service-rest,119.75,2437393940
2026-08-22T23:45:00.6391534Z,product-service,77.69,3342558298
2026-08-22T23:45:03.8964986Z,order-service-rest,97.52,2437393940
2026-08-22T23:45:03.8964986Z,product-service,74.55,3342558298
2026-08-22T23:45:06.9318357Z,order-service-rest,108.32,2434172715
2026-08-22T23:45:06.9318357Z,product-service,79.4,3342558298
2026-08-22T23:45:09.1383149Z,order-service-rest,117.16,2434172715
2026-08-22T23:45:09.1383149Z,product-service,79.06,3341484556
2026-08-22T23:45:12.3357721Z,order-service-rest,83.93,2437393940
2026-08-22T23:45:12.3357721Z,product-service,60.13,3341484556
2026-08-22T23:45:15.4934449Z,order-service-rest,103.26,2430951490
2026-08-22T23:45:15.4934449Z,product-service,76.21,3341484556
2026-08-22T23:45:18.7387582Z,order-service-rest,112.52,2438467682
2026-08-22T23:45:18.7387582Z,product-service,69.3,3341484556
2026-08-22T23:45:21.9483845Z,order-service-rest,109.89,2435246457
2026-08-22T23:45:21.9483845Z,product-service,74.32,3342558298
2026-08-22T23:45:25.2117136Z,order-service-rest,105.23,2436320199
2026-08-22T23:45:25.2117136Z,product-service,79.11,3342558298
2026-08-22T23:45:28.3925057Z,order-service-rest,120.1,2436320199
2026-08-22T23:45:28.3925057Z,product-service,78.17,3342558298
2026-08-22T23:45:31.5903719Z,order-service-rest,121.72,2430951490
2026-08-22T23:45:31.5903719Z,product-service,64.02,3339337073
2026-08-22T23:45:34.8600098Z,order-service-rest,120.14,2432025231
2026-08-22T23:45:34.8600098Z,product-service,89.63,3339337073
2026-08-22T23:45:38.0359605Z,order-service-rest,111.17,2433098973
2026-08-22T23:45:38.0359605Z,product-service,64.97,3339337073
2026-08-22T23:45:41.2133014Z,order-service-rest,106.93,2435246457
2026-08-22T23:45:41.2133014Z,product-service,87.77,3340410814
2026-08-22T23:45:44.4842788Z,order-service-rest,111.93,2438467682
2026-08-22T23:45:44.4842788Z,product-service,86.23,3340410814
2026-08-22T23:45:47.6690033Z,order-service-rest,83.87,2430951490
2026-08-22T23:45:47.6690033Z,product-service,79.96,3339337073
2026-08-22T23:45:50.8660491Z,order-service-rest,119.55,2432025231
2026-08-22T23:45:50.8660491Z,product-service,80.25,3339337073
2026-08-22T23:45:54.1075566Z,order-service-rest,98.74,2433098973
2026-08-22T23:45:54.1075566Z,product-service,70.1,3339337073
2026-08-22T23:45:57.2118123Z,order-service-rest,98.3,2429877748
2026-08-22T23:45:57.2118123Z,product-service,72.27,3339337073
2026-08-22T23:46:00.3785488Z,order-service-rest,0.31,2422361555
2026-08-22T23:46:00.3785488Z,product-service,0.21,3338263331
