timestamp_utc,container,cpu_percent,memory_bytes
2026-08-23T00:02:51.8825971Z,order-service-rest,86.16,2386928075
2026-08-23T00:02:51.8825971Z,product-service,64.01,3300682367
2026-08-23T00:02:55.2042442Z,order-service-rest,83.78,2384780591
2026-08-23T00:02:55.2042442Z,product-service,56.54,3296387400
2026-08-23T00:02:58.4074341Z,order-service-rest,106.53,2383706849
2026-08-23T00:02:58.4074341Z,product-service,58.13,3293166174
2026-08-23T00:03:01.5995365Z,order-service-rest,87.27,2378338140
2026-08-23T00:03:01.5995365Z,product-service,60.93,3291018691
2026-08-23T00:03:04.8297385Z,order-service-rest,81.43,2376190657
2026-08-23T00:03:04.8297385Z,product-service,59.87,3287797465
2026-08-23T00:03:07.9200751Z,order-service-rest,77.8,2379411882
2026-08-23T00:03:07.9200751Z,product-service,62.06,3286723723
2026-08-23T00:03:11.1529483Z,order-service-rest,83.4,2379411882
2026-08-23T00:03:11.1529483Z,product-service,54.18,3286723723
2026-08-23T00:03:14.3662116Z,order-service-rest,86.75,2376190657
2026-08-23T00:03:14.3662116Z,product-service,60.14,3286723723
2026-08-23T00:03:17.5365447Z,order-service-rest,84.51,2371895689
2026-08-23T00:03:17.5365447Z,product-service,57.92,3285649981
2026-08-23T00:03:20.7335304Z,order-service-rest,69.29,2371895689
2026-08-23T00:03:20.7335304Z,product-service,57.13,3285649981
2026-08-23T00:03:23.9156068Z,order-service-rest,76.28,2371895689
2026-08-23T00:03:23.9156068Z,product-service,64.37,3285649981
2026-08-23T00:03:27.0536697Z,order-service-rest,76.31,2368674464
2026-08-23T00:03:27.0536697Z,product-service,56.03,3285649981
2026-08-23T00:03:30.2687075Z,order-service-rest,78.56,2368674464
2026-08-23T00:03:30.2687075Z,product-service,53.99,3284576240
2026-08-23T00:03:33.4576942Z,order-service-rest,76.71,2369748206
2026-08-23T00:03:33.4576942Z,product-service,59.14,3284576240
2026-08-23T00:03:36.6050047Z,order-service-rest,80.08,2369748206
2026-08-23T00:03:36.6050047Z,product-service,57.41,3284576240
2026-08-23T00:03:39.8020572Z,order-service-rest,76.79,2370821947
2026-08-23T00:03:39.8020572Z,product-service,62.83,3284576240
2026-08-23T00:03:43.0003521Z,order-service-rest,79.18,2372969431
2026-08-23T00:03:43.0003521Z,product-service,58.16,3284576240
2026-08-23T00:03:46.1233739Z,order-service-rest,78.41,2367600722
2026-08-23T00:03:46.1233739Z,product-service,61.56,3284576240
2026-08-23T00:03:49.3227351Z,order-service-rest,78.47,2367600722
2026-08-23T00:03:49.3227351Z,product-service,59.17,3284576240
