timestamp_utc,container,cpu_percent,memory_bytes
2026-08-22T23:55:31.5053758Z,order-service-rest,36.01,2409476653
2026-08-22T23:55:31.5053758Z,product-service,19.36,3306051076
2026-08-22T23:55:34.7451019Z,order-service-rest,22.27,2409476653
2026-08-22T23:55:34.7451019Z,product-service,20.36,3306051076
2026-08-22T23:55:36.8446785Z,order-service-rest,24.42,2409476653
2026-08-22T23:55:36.8446785Z,product-service,29.42,3306051076
2026-08-22T23:55:39.9475891Z,order-service-rest,25.71,2410550395
2026-08-22T23:55:39.9475891Z,product-service,22.55,3306051076
2026-08-22T23:55:43.0461449Z,order-service-rest,36.19,2409476653
2026-08-22T23:55:43.0461449Z,product-service,32.11,3306051076
2026-08-22T23:55:46.1179937Z,order-service-rest,18.62,2410550395
2026-08-22T23:55:46.1179937Z,product-service,19.94,3306051076
2026-08-22T23:55:49.2463172Z,order-service-rest,32.36,2409476653
2026-08-22T23:55:49.2463172Z,product-service,19.61,3306051076
2026-08-22T23:55:52.3641791Z,order-service-rest,19.97,2409476653
2026-08-22T23:55:52.3641791Z,product-service,19.52,3306051076
2026-08-22T23:55:55.3993381Z,order-service-rest,21.48,2409476653
2026-08-22T23:55:55.3993381Z,product-service,19.92,3306051076
2026-08-22T23:55:57.4976202Z,order-service-rest,32.15,2409476653
2026-08-22T23:55:57.4976202Z,product-service,20.75,3304977334
2026-08-22T23:56:00.6146513Z,order-service-rest,21.53,2409476653
2026-08-22T23:56:00.6146513Z,product-service,21.84,3304977334
2026-08-22T23:56:03.7475380Z,order-service-rest,31.71,2409476653
2026-08-22T23:56:03.7475380Z,product-service,29.15,3304977334
2026-08-22T23:56:06.7934312Z,order-service-rest,19.32,2409476653
2026-08-22T23:56:06.7934312Z,product-service,19.15,3304977334
2026-08-22T23:56:09.8950150Z,order-service-rest,22.58,2408402911
2026-08-22T23:56:09.8950150Z,product-service,31.73,3304977334
2026-08-22T23:56:13.0019914Z,order-service-rest,20.59,2406255428
2026-08-22T23:56:13.0019914Z,product-service,18.98,3304977334
2026-08-22T23:56:16.0553213Z,order-service-rest,24.22,2406255428
2026-08-22T23:56:16.0553213Z,product-service,21.22,3304977334
2026-08-22T23:56:19.1664359Z,order-service-rest,22.42,2406255428
2026-08-22T23:56:19.1664359Z,product-service,21.51,3304977334
2026-08-22T23:56:22.2725068Z,order-service-rest,19.76,2406255428
2026-08-22T23:56:22.2725068Z,product-service,17.6,3304977334
2026-08-22T23:56:25.3285260Z,order-service-rest,21.28,2406255428
2026-08-22T23:56:25.3285260Z,product-service,27.29,3304977334
2026-08-22T23:56:28.4460897Z,order-service-rest,21.3,2406255428
2026-08-22T23:56:28.4460897Z,product-service,20.28,3304977334
2026-08-22T23:56:31.5428182Z,order-service-rest,0.2,2405181686
2026-08-22T23:56:31.5428182Z,product-service,0.28,3304977334
