timestamp_utc,container,cpu_percent,memory_bytes
2026-08-22T23:39:42.9833790Z,order-service-rest,19.38,1551556936
2026-08-22T23:39:42.9833790Z,product-service,12.79,3355443200
2026-08-22T23:39:45.4094446Z,order-service-rest,12.52,1475321266
2026-08-22T23:39:45.4094446Z,product-service,14.96,3356516942
2026-08-22T23:39:48.4993695Z,order-service-rest,16.1,1475321266
2026-08-22T23:39:48.4993695Z,product-service,25.43,3356516942
2026-08-22T23:39:51.6441339Z,order-service-rest,17.34,1475321266
2026-08-22T23:39:51.6441339Z,product-service,20.07,3355443200
2026-08-22T23:39:54.7110659Z,order-service-rest,28.85,1475321266
2026-08-22T23:39:54.7110659Z,product-service,39.69,3356516942
2026-08-22T23:39:57.8308448Z,order-service-rest,23.74,1475321266
2026-08-22T23:39:57.8308448Z,product-service,28.02,3355443200
2026-08-22T23:39:59.9665733Z,order-service-rest,39.68,1476395008
2026-08-22T23:39:59.9665733Z,product-service,35.73,3356516942
2026-08-22T23:40:03.1269199Z,order-service-rest,35.2,1475321266
2026-08-22T23:40:03.1269199Z,product-service,40.32,3356516942
2026-08-22T23:40:06.1836204Z,order-service-rest,64.85,1467805073
2026-08-22T23:40:06.1836204Z,product-service,48.46,3356516942
2026-08-22T23:40:09.2982116Z,order-service-rest,64.7,1466731332
2026-08-22T23:40:09.2982116Z,product-service,74.7,3356516942
2026-08-22T23:40:12.4324567Z,order-service-rest,51.73,1467805073
2026-08-22T23:40:12.4324567Z,product-service,61.95,3356516942
2026-08-22T23:40:15.5216049Z,order-service-rest,108.92,1467805073
2026-08-22T23:40:15.5216049Z,product-service,72.02,3356516942
2026-08-22T23:40:18.6483709Z,order-service-rest,60.17,1466731332
2026-08-22T23:40:18.6483709Z,product-service,69.21,3356516942
2026-08-22T23:40:21.7957325Z,order-service-rest,66.55,1466731332
2026-08-22T23:40:21.7957325Z,product-service,81.91,3356516942
2026-08-22T23:40:24.8919945Z,order-service-rest,123.04,1466731332
2026-08-22T23:40:24.8919945Z,product-service,105.97,3356516942
2026-08-22T23:40:28.0332843Z,order-service-rest,77.12,1466731332
2026-08-22T23:40:28.0332843Z,product-service,94.14,3356516942
2026-08-22T23:40:31.1860820Z,order-service-rest,133.43,1467805073
2026-08-22T23:40:31.1860820Z,product-service,113.33,3356516942
2026-08-22T23:40:34.4067961Z,order-service-rest,110.74,1466731332
2026-08-22T23:40:34.4067961Z,product-service,138.54,3356516942
2026-08-22T23:40:36.5669781Z,order-service-rest,100.01,1467805073
2026-08-22T23:40:36.5669781Z,product-service,115.46,3356516942
2026-08-22T23:40:39.7326324Z,order-service-rest,120.34,1461362622
2026-08-22T23:40:39.7326324Z,product-service,130.54,3356516942
2026-08-22T23:40:42.8967816Z,order-service-rest,0.35,1459215139
2026-08-22T23:40:42.8967816Z,product-service,0.21,3356516942
