timestamp_utc,container,cpu_percent,memory_bytes
2026-08-22T23:58:39.8461749Z,order-service-rest,12.05,2392296784
2026-08-22T23:58:39.8461749Z,product-service,10.61,3299608625
2026-08-22T23:58:42.9799218Z,order-service-rest,22.16,2391223042
2026-08-22T23:58:42.9799218Z,product-service,19.94,3299608625
2026-08-22T23:58:46.0186599Z,order-service-rest,18.32,2392296784
2026-08-22T23:58:46.0186599Z,product-service,14.59,3299608625
2026-08-22T23:58:49.1055318Z,order-service-rest,34.22,2391223042
2026-08-22T23:58:49.1055318Z,product-service,19.22,3298534883
2026-08-22T23:58:52.2249922Z,order-service-rest,25.01,2391223042
2026-08-22T23:58:52.2249922Z,product-service,23.35,3299608625
2026-08-22T23:58:55.3879320Z,order-service-rest,31.24,2392296784
2026-08-22T23:58:55.3879320Z,product-service,32.74,3299608625
2026-08-22T23:58:58.5550025Z,order-service-rest,37.95,2392296784
2026-08-22T23:58:58.5550025Z,product-service,32.42,3299608625
2026-08-22T23:59:01.6724736Z,order-service-rest,40.17,2391223042
2026-08-22T23:59:01.6724736Z,product-service,40.19,3298534883
2026-08-22T23:59:04.8108735Z,order-service-rest,63.46,2389075558
2026-08-22T23:59:04.8108735Z,product-service,44.94,3297461142
2026-08-22T23:59:07.9442688Z,order-service-rest,76.19,2389075558
2026-08-22T23:59:07.9442688Z,product-service,43.94,3297461142
2026-08-22T23:59:11.1353588Z,order-service-rest,212.21,2389075558
2026-08-22T23:59:11.1353588Z,product-service,91.21,3301756109
2026-08-22T23:59:14.4742496Z,order-service-rest,65.65,2389075558
2026-08-22T23:59:14.4742496Z,product-service,65.35,3301756109
2026-08-22T23:59:17.6156719Z,order-service-rest,76.87,2389075558
2026-08-22T23:59:17.6156719Z,product-service,74.57,3301756109
2026-08-22T23:59:19.8544092Z,order-service-rest,105.24,2389075558
2026-08-22T23:59:19.8544092Z,product-service,90.48,3301756109
2026-08-22T23:59:23.0138158Z,order-service-rest,84.37,2388001817
2026-08-22T23:59:23.0138158Z,product-service,84.54,3301756109
2026-08-22T23:59:26.0963702Z,order-service-rest,89.39,2388001817
2026-08-22T23:59:26.0963702Z,product-service,86.01,3301756109
2026-08-22T23:59:29.2310166Z,order-service-rest,117.68,2388001817
2026-08-22T23:59:29.2310166Z,product-service,104.86,3298534883
2026-08-22T23:59:32.4054960Z,order-service-rest,107.7,2385854333
2026-08-22T23:59:32.4054960Z,product-service,99.68,3298534883
2026-08-22T23:59:35.6030291Z,order-service-rest,120.09,2385854333
2026-08-22T23:59:35.6030291Z,product-service,116.41,3298534883
2026-08-22T23:59:38.7605062Z,order-service-rest,6.2,2384780591
2026-08-22T23:59:38.7605062Z,product-service,96.07,3298534883
