timestamp_utc,container,cpu_percent,memory_bytes
2026-08-22T23:52:27.5910513Z,order-service-rest,12.01,2421287813
2026-08-22T23:52:27.5910513Z,product-service,12.54,3312493527
2026-08-22T23:52:30.7313987Z,order-service-rest,12.63,2421287813
2026-08-22T23:52:30.7313987Z,product-service,10.29,3312493527
2026-08-22T23:52:33.8292348Z,order-service-rest,12.82,2421287813
2026-08-22T23:52:33.8292348Z,product-service,12.26,3312493527
2026-08-22T23:52:36.8686739Z,order-service-rest,10.26,2421287813
2026-08-22T23:52:36.8686739Z,product-service,10.52,3312493527
2026-08-22T23:52:39.9547635Z,order-service-rest,18.09,2421287813
2026-08-22T23:52:39.9547635Z,product-service,12.95,3312493527
2026-08-22T23:52:43.0569236Z,order-service-rest,10.59,2421287813
2026-08-22T23:52:43.0569236Z,product-service,9.36,3312493527
2026-08-22T23:52:46.1168722Z,order-service-rest,19.01,2421287813
2026-08-22T23:52:46.1168722Z,product-service,10.62,3312493527
2026-08-22T23:52:49.2191494Z,order-service-rest,9.72,2421287813
2026-08-22T23:52:49.2191494Z,product-service,9.57,3308198560
2026-08-22T23:52:52.3000740Z,order-service-rest,15.03,2421287813
2026-08-22T23:52:52.3000740Z,product-service,13.77,3308198560
2026-08-22T23:52:55.3782623Z,order-service-rest,11.61,2421287813
2026-08-22T23:52:55.3782623Z,product-service,8.76,3308198560
2026-08-22T23:52:58.4767077Z,order-service-rest,9.62,2421287813
2026-08-22T23:52:58.4767077Z,product-service,11.02,3308198560
2026-08-22T23:53:01.5676455Z,order-service-rest,10.9,2421287813
2026-08-22T23:53:01.5676455Z,product-service,13.9,3309272302
2026-08-22T23:53:04.7110093Z,order-service-rest,10.05,2421287813
2026-08-22T23:53:04.7110093Z,product-service,8.92,3308198560
2026-08-22T23:53:07.7958279Z,order-service-rest,13.78,2421287813
2026-08-22T23:53:07.7958279Z,product-service,9.41,3308198560
2026-08-22T23:53:10.8947149Z,order-service-rest,9.98,2422361555
2026-08-22T23:53:10.8947149Z,product-service,9.24,3308198560
2026-08-22T23:53:12.9898166Z,order-service-rest,16.19,2421287813
2026-08-22T23:53:12.9898166Z,product-service,14.45,3309272302
2026-08-22T23:53:16.0322397Z,order-service-rest,10.93,2421287813
2026-08-22T23:53:16.0322397Z,product-service,9.4,3308198560
2026-08-22T23:53:19.1311073Z,order-service-rest,17.09,2421287813
2026-08-22T23:53:19.1311073Z,product-service,9.33,3308198560
2026-08-22T23:53:22.2331575Z,order-service-rest,10.9,2421287813
2026-08-22T23:53:22.2331575Z,product-service,10.45,3308198560
2026-08-22T23:53:25.2718320Z,order-service-rest,14.79,2421287813
2026-08-22T23:53:25.2718320Z,product-service,9.66,3308198560
